FID,AID,Year,Julianday,Hour,Minute,Activity,Temperatur,Latitude,Longitude,HDOP,NumSats,FixTime,2D_3D,POINT_X,POINT_Y
3428,31353,2013,148,0,0,8,22,59.176699999999997,-122.420890000000000,1.900000000000000,4,52,3,533100.315339999970000,6559871.585599999900000
3429,31353,2013,148,0,30,7,23,59.176670000000001,-122.420950000000000,1.900000000000000,5,37,3,533096.914955000040000,6559868.215309999900000
3430,31353,2013,148,1,0,0,23,59.176519999999996,-122.420900000000000,2.600000000000000,4,22,3,533099.917749000010000,6559851.537469999900000
3431,31353,2013,148,1,30,2,24,59.176879999999997,-122.421110000000000,1.900000000000000,6,40,3,533087.567046000040000,6559891.519639999600000
3432,31353,2013,148,2,2,8,25,59.176780000000001,-122.420959999999990,1.800000000000000,5,120,2,533096.237086000040000,6559880.458949999900000
3433,31353,2013,148,2,30,2,26,59.177010000000003,-122.420860000000000,1.900000000000000,6,27,3,533101.730389000030000,6559906.119269999700000
3434,31353,2013,148,3,0,0,28,59.176879999999997,-122.421210000000000,1.400000000000000,6,52,3,533081.851447000050000,6559891.470049999700000
3435,31353,2013,148,4,0,21,23,59.177819999999997,-122.423090000000000,3.800000000000000,4,22,3,532973.493079000040000,6559995.209280000100000
3436,31353,2013,148,4,30,30,19,59.179810000000003,-122.424770000000000,1.200000000000000,7,40,3,532875.563075999960000,6560215.968679999900000
3437,31353,2013,148,5,0,27,16,59.181410000000000,-122.427550000000000,1.200000000000000,6,27,3,532715.154220000030000,6560392.763790000200000
3438,31353,2013,148,5,30,46,15,59.186019999999999,-122.431259999999990,1.700000000000000,5,22,3,532498.757159000030000,6560904.279170000000000
3439,31353,2013,148,6,0,20,16,59.188989999999997,-122.430440000000000,2.300000000000000,6,33,3,532542.789028999980000,6561235.391979999800000
3440,31353,2013,148,6,30,50,16,59.191800000000001,-122.432410000000000,2.000000000000000,5,22,3,532427.569144999960000,6561547.329680000400000
3441,31353,2013,148,7,0,35,17,59.192110000000000,-122.438019999999990,2.900000000000000,5,22,3,532106.772552000010000,6561579.134999999800000
3442,31353,2013,148,7,30,62,16,59.191549999999999,-122.451939999999990,3.700000000000000,5,37,3,531312.025753000050000,6561510.161419999800000
3443,31353,2013,148,8,1,45,18,59.190309999999997,-122.455450000000000,1.800000000000000,6,46,3,531112.620772999940000,6561370.443310000000000
3444,31353,2013,148,8,30,46,18,59.189120000000003,-122.453200000000000,1.500000000000000,6,22,3,531242.257814000010000,6561238.986639999800000
3445,31353,2013,148,9,0,18,20,59.187980000000003,-122.450010000000010,1.200000000000000,6,22,3,531425.567279999960000,6561113.544379999900000
3446,31353,2013,148,9,30,26,17,59.184330000000003,-122.455460000000000,1.100000000000000,6,22,3,531117.484852000020000,6560704.557160000300000
3447,31353,2013,148,10,0,40,18,59.179780000000001,-122.451620000000010,2.700000000000000,4,27,3,531341.081269999970000,6560199.706190000300000
3448,31353,2013,148,10,30,12,21,59.177140000000001,-122.446920000000010,2.200000000000000,5,47,3,531612.129292999980000,6559907.956399999600000
3449,31353,2013,148,11,0,6,21,59.174289999999999,-122.446490000000000,2.100000000000000,5,22,3,531639.339041000000000,6559590.809469999700000
3450,31353,2013,148,11,31,10,24,59.174430000000001,-122.447440000000000,2.300000000000000,5,49,3,531584.907519000000000,6559605.948509999600000
3451,31353,2013,148,12,0,1,25,59.174520000000001,-122.447540000000000,1.800000000000000,5,47,3,531579.108515999980000,6559615.922779999700000
3452,31353,2013,148,12,31,2,24,59.174590000000002,-122.447540000000000,2.100000000000000,5,48,3,531579.043974000030000,6559623.717360000100000
3453,31353,2013,148,13,0,1,25,59.174469999999999,-122.447509999999990,1.800000000000000,6,47,3,531580.869422000020000,6559610.369420000400000
3454,31353,2013,148,13,30,0,25,59.174410000000002,-122.447560000000000,2.900000000000000,5,22,3,531578.066735000000000,6559603.664690000000000
3455,31353,2013,148,14,0,1,24,59.174469999999999,-122.447440000000000,1.900000000000000,6,41,3,531584.870632000030000,6559610.402560000300000
3456,31353,2013,148,14,30,5,27,59.174509999999998,-122.447630000000000,1.900000000000000,6,22,3,531573.973329999950000,6559614.766680000300000
3457,31353,2013,148,15,0,36,25,59.174430000000001,-122.452010000000000,2.200000000000000,5,22,3,531323.685334000040000,6559603.794060000200000
3458,31353,2013,148,15,31,30,20,59.169359999999998,-122.455460000000000,1.400000000000000,7,64,3,531131.090063999990000,6559037.629099999600000
3459,31353,2013,148,16,0,18,19,59.168239999999997,-122.455320000000000,1.300000000000000,7,23,3,531140.111749000030000,6558912.981200000300000
3460,31353,2013,148,16,31,38,16,59.164450000000002,-122.440680000000000,1.700000000000000,5,57,3,531980.626001999950000,6558497.885429999800000
3461,31353,2013,148,17,0,28,17,59.163800000000002,-122.436179999999990,2.100000000000000,4,22,3,532238.533262999960000,6558427.672779999700000
3462,31353,2013,148,17,30,40,18,59.163939999999997,-122.436370000000000,2.800000000000000,4,22,3,532227.537784000040000,6558443.170119999900000
3463,31353,2013,148,18,1,26,18,59.163989999999998,-122.436020000000000,1.800000000000000,4,54,3,532247.502908000020000,6558448.906750000100000
3464,31353,2013,148,18,32,0,22,59.164020000000001,-122.435860000000010,2.100000000000000,3,120,2,532256.623078000030000,6558452.324609999500000
3465,31353,2013,148,19,0,1,22,59.164490000000001,-122.436629999999990,2.200000000000000,4,22,3,532212.154518999970000,6558504.287549999500000
3466,31353,2013,148,19,30,41,18,59.162909999999997,-122.434389999999990,3.700000000000000,4,33,3,532341.721723999940000,6558329.436739999800000
3467,31353,2013,148,20,2,50,15,59.163609999999998,-122.427420000000000,2.300000000000000,4,120,2,532739.592976000040000,6558410.781279999800000
3468,31353,2013,148,20,30,69,14,59.158529999999999,-122.417350000000000,2.200000000000000,5,42,3,533320.316064000010000,6557850.104349999700000
3469,31353,2013,148,21,0,21,16,59.155270000000002,-122.408250000000000,1.600000000000000,5,22,3,533843.932895999980000,6557491.681130000400000
3470,31353,2013,148,21,30,64,14,59.151479999999999,-122.399210000000000,1.700000000000000,5,33,3,534364.747669999950000,6557074.283069999900000
3471,31353,2013,148,22,2,18,15,59.151319999999998,-122.395500000000000,2.400000000000000,3,120,2,534577.114613999960000,6557058.383340000200000
3472,31353,2013,148,22,31,20,14,59.153930000000003,-122.392870000000000,2.000000000000000,5,60,3,534724.902684999980000,6557350.373089999900000
3473,31353,2013,148,23,1,0,24,59.154130000000002,-122.393050000000000,2.400000000000000,4,57,3,534714.405187000050000,6557372.549499999700000
3474,31353,2013,148,23,31,0,25,59.154179999999997,-122.392970000000010,2.000000000000000,4,77,3,534718.930047999950000,6557378.158630000400000
3475,31353,2013,149,2,33,0,18,59.154170000000001,-122.393120000000000,1.300000000000000,6,120,2,534710.361113999970000,6557376.967100000000000
3476,31353,2013,149,3,0,1,20,59.154150000000001,-122.393080000000000,2.800000000000000,5,26,3,534712.669117999960000,6557374.760900000100000
3477,31353,2013,149,3,30,0,27,59.153990000000000,-122.393180000000000,3.200000000000000,5,32,3,534707.111745000000000,6557356.892839999900000
3478,31353,2013,149,4,1,0,28,59.154229999999998,-122.393270000000000,3.000000000000000,5,49,3,534701.721308000040000,6557383.570109999700000
3479,31353,2013,149,4,30,1,29,59.154170000000001,-122.393559999999990,1.900000000000000,6,52,3,534685.195860999990000,6557376.738330000100000
3480,31353,2013,149,5,0,0,25,59.154640000000001,-122.392660000000010,2.500000000000000,4,32,3,534736.193940000030000,6557429.541079999900000
3481,31353,2013,149,6,0,18,26,59.154280000000000,-122.392660000000010,2.200000000000000,6,27,3,534736.558765999970000,6557389.454979999900000
3482,31353,2013,149,6,30,35,16,59.154609999999998,-122.387130000000000,2.100000000000000,5,32,3,535052.501658000050000,6557429.092140000300000
3483,31353,2013,149,7,0,40,13,59.157179999999997,-122.386510000000000,3.300000000000000,5,37,3,535085.330442999960000,6557715.588080000100000
3484,31353,2013,149,8,0,43,13,59.168289999999999,-122.383670000000000,2.100000000000000,5,42,3,535236.319719000020000,6558954.186859999800000
3485,31353,2013,149,8,32,51,15,59.173639999999999,-122.389080000000010,1.700000000000000,4,120,2,534921.574524999950000,6559547.067730000200000
3486,31353,2013,149,9,0,19,16,59.175249999999998,-122.394890000000000,1.100000000000000,7,36,3,534587.841679999950000,6559723.315770000200000
3487,31353,2013,149,9,30,29,16,59.178210000000000,-122.399469999999990,1.300000000000000,5,22,3,534323.088559999950000,6560050.548589999800000
3488,31353,2013,149,10,30,35,20,59.179600000000001,-122.391139999999990,2.200000000000000,6,22,3,534797.765913999990000,6560209.641149999600000
3489,31353,2013,149,11,0,21,18,59.179519999999997,-122.383260000000010,2.000000000000000,5,23,3,535248.200399999970000,6560204.869719999800000
3490,31353,2013,149,11,30,35,22,59.178500000000000,-122.380960000000000,1.500000000000000,5,22,3,535380.702468000000000,6560092.509549999600000
3491,31353,2013,149,12,0,24,25,59.177999999999997,-122.380100000000000,1.300000000000000,5,22,3,535430.371435999990000,6560037.290660000400000
3492,31353,2013,149,12,30,44,22,59.179530000000000,-122.375170000000000,1.600000000000000,4,32,3,535710.544628000000000,6560210.285439999800000
3493,31353,2013,149,13,0,16,22,59.178950000000000,-122.371680000000000,1.900000000000000,6,47,3,535910.611018999950000,6560147.575419999700000
3494,31353,2013,149,13,30,22,22,59.174930000000003,-122.372290000000010,2.600000000000000,5,32,3,535879.959656000020000,6559699.618409999600000
3495,31353,2013,149,14,0,15,24,59.174669999999999,-122.364500000000010,2.400000000000000,5,22,3,536325.503904000040000,6559674.882559999800000
3496,31353,2013,149,14,31,11,23,59.175049999999999,-122.363730000000000,2.300000000000000,6,87,3,536369.113113000060000,6559717.615159999600000
3497,31353,2013,149,15,1,0,26,59.175010000000000,-122.363120000000000,2.700000000000000,6,51,3,536404.022472999990000,6559713.493820000400000
3498,31353,2013,149,15,30,0,26,59.175010000000000,-122.363600000000010,1.900000000000000,5,27,3,536376.586236999950000,6559713.232020000000000
3499,31353,2013,149,16,0,0,27,59.175120000000000,-122.363310000000000,4.600000000000000,5,32,3,536393.045409000010000,6559725.638709999600000
3500,31353,2013,149,16,31,11,25,59.175490000000003,-122.358930000000000,3.300000000000000,5,82,3,536643.004330000030000,6559769.235659999800000
3501,31353,2013,149,17,0,53,22,59.175960000000003,-122.348070000000010,3.000000000000000,4,28,3,537263.228507000020000,6559827.585210000200000
3502,31353,2013,149,17,30,13,22,59.174950000000003,-122.342650000000010,1.000000000000000,6,52,3,537574.128289000010000,6559718.161299999800000
3503,31353,2013,149,18,0,19,22,59.175699999999999,-122.340650000000000,1.400000000000000,5,22,3,537687.620578999980000,6559802.801920000500000
3504,31353,2013,149,18,31,30,22,59.174360000000000,-122.346100000000010,1.800000000000000,5,57,3,537377.574235999960000,6559650.526890000300000
3505,31353,2013,149,19,0,25,20,59.171059999999997,-122.354980000000000,1.800000000000000,5,22,3,536873.547261000030000,6559278.130269999600000
3506,31353,2013,149,19,30,54,19,59.164670000000001,-122.356810000000000,3.000000000000000,5,22,3,536775.793516000030000,6558565.592950000400000
3507,31353,2013,149,20,1,39,18,59.163600000000002,-122.362920000000000,2.100000000000000,6,82,3,536427.585335999960000,6558443.096830000200000
3508,31353,2013,149,20,30,25,19,59.164549999999998,-122.365399999999990,1.800000000000000,6,22,3,536284.778165000030000,6558547.528250000400000
3509,31353,2013,149,21,0,15,18,59.165280000000003,-122.369140000000000,1.400000000000000,5,22,3,536070.170276000050000,6558626.786170000200000
3510,31353,2013,149,21,31,22,18,59.163870000000003,-122.370360000000010,2.300000000000000,5,78,3,536001.898187999960000,6558469.123490000100000
3511,31353,2013,149,22,0,7,20,59.163800000000002,-122.370300000000000,1.600000000000000,4,22,3,536005.402391999960000,6558461.361349999900000
3512,31353,2013,149,23,2,1,23,59.163930000000001,-122.370490000000000,1.500000000000000,4,120,2,535994.402088999980000,6558475.734369999700000
3513,31353,2013,149,23,32,0,25,59.164000000000001,-122.370230000000010,1.400000000000000,4,120,2,536009.194633999960000,6558483.669169999700000
3514,31353,2013,150,0,2,1,25,59.163840000000000,-122.370110000000000,2.200000000000000,3,120,2,536016.224084999990000,6558465.917899999800000
3515,31353,2013,150,1,0,3,22,59.163890000000002,-122.370360000000010,1.600000000000000,6,47,3,536001.877173000020000,6558471.350499999700000
3516,31353,2013,150,1,30,0,25,59.163770000000000,-122.370400000000000,1.500000000000000,6,41,3,535999.716155000030000,6558457.966889999800000
3517,31353,2013,150,2,0,1,25,59.163890000000002,-122.370279999999990,2.200000000000000,6,22,3,536006.451367000000000,6558471.393659999600000
3518,31353,2013,150,2,30,0,26,59.163760000000003,-122.371020000000000,1.600000000000000,6,52,3,535964.276526000000000,6558456.519059999800000
3519,31353,2013,150,4,0,17,30,59.163890000000002,-122.371000000000000,3.000000000000000,5,42,3,535965.283624000030000,6558471.005370000400000
3520,31353,2013,150,4,30,13,19,59.165370000000003,-122.369620000000000,2.000000000000000,5,52,3,536042.631552999960000,6558636.548310000400000
3521,31353,2013,150,5,0,12,16,59.165489999999998,-122.370610000000000,2.200000000000000,6,33,3,535985.902315999960000,6558649.376009999800000
3522,31353,2013,150,5,30,27,15,59.164920000000002,-122.367500000000010,3.400000000000000,5,22,3,536164.317404999980000,6558587.587779999700000
3523,31353,2013,150,6,0,1,22,59.164569999999998,-122.367819999999990,1.500000000000000,5,47,3,536146.390424999990000,6558548.441820000300000
3524,31353,2013,150,6,30,0,25,59.164679999999997,-122.367620000000000,3.000000000000000,4,38,3,536157.709596000030000,6558560.798700000200000
3525,31353,2013,150,7,0,0,26,59.164580000000001,-122.368020000000000,2.700000000000000,5,27,3,536134.944624000000000,6558549.446990000100000
3526,31353,2013,150,7,30,1,27,59.164319999999996,-122.367630000000010,1.900000000000000,6,42,3,536157.517737000020000,6558520.707209999700000
3527,31353,2013,150,8,0,21,23,59.163780000000003,-122.363969999999990,2.600000000000000,5,22,3,536367.357527000010000,6558462.567119999800000
3528,31353,2013,150,8,30,20,22,59.163809999999998,-122.359910000000000,1.800000000000000,5,22,3,536599.466369000030000,6558468.127440000000000
3529,31353,2013,150,9,0,11,24,59.164360000000002,-122.357330000000000,1.000000000000000,9,27,3,536746.394438000050000,6558530.787949999800000
3530,31353,2013,150,9,30,29,23,59.160890000000002,-122.354069999999990,1.800000000000000,7,22,3,536936.530303000010000,6558146.203189999800000
3531,31353,2013,150,10,0,32,22,59.159430000000000,-122.350150000000000,2.700000000000000,6,22,3,537162.268264999960000,6557985.808679999800000
3532,31353,2013,150,10,30,42,22,59.153869999999998,-122.348380000000010,3.600000000000000,5,26,3,537269.530768000060000,6557367.690489999900000
3533,31353,2013,150,11,0,43,23,59.153480000000002,-122.360480000000000,2.000000000000000,4,22,3,536577.898860999970000,6557317.569190000200000
3534,31353,2013,150,11,30,12,22,59.153540000000000,-122.366220000000000,1.500000000000000,5,47,3,536249.537524000040000,6557321.118150000500000
3535,31353,2013,150,12,0,50,24,59.152290000000001,-122.375710000000000,1.700000000000000,4,22,3,535708.061975999970000,6557176.814270000000000
3536,31353,2013,150,12,30,16,24,59.150750000000002,-122.385490000000000,2.000000000000000,4,47,3,535150.256013000030000,6557000.143040000500000
3537,31353,2013,150,13,1,37,22,59.151899999999998,-122.389410000000000,1.800000000000000,4,66,3,534924.862620000030000,6557126.137679999700000
3538,31353,2013,150,14,0,92,15,59.158740000000002,-122.396410000000000,2.000000000000000,7,32,3,534517.590863000020000,6557884.131600000000000
3539,31353,2013,150,14,30,35,19,59.165590000000002,-122.405930000000000,1.800000000000000,6,28,3,533966.387819999950000,6558641.997240000400000
3540,31353,2013,150,15,1,15,21,59.164980000000000,-122.408060000000010,2.000000000000000,5,63,3,533845.208137999990000,6558572.991059999900000
3541,31353,2013,150,15,31,27,22,59.165160000000000,-122.410100000000000,3.300000000000000,5,56,3,533728.392320999990000,6558592.001220000000000
3542,31353,2013,150,16,0,19,21,59.167920000000002,-122.418220000000010,2.900000000000000,5,22,3,533261.447474000040000,6558895.253050000400000
